school_ID,School,State,School Type,subsidized_count,subsidized_amt,unsubsidized_count,unsubsidized_amt,academic_yr,academic_q
3011600,FORTIS INSTITUTE,PA,Proprietary,129,165208,143,269557,2020-2021,1
3011800,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,TX,Proprietary,14,19446,15,22919,2020-2021,1
3012700,UNIVERSITY OF BUCKINGHAM,,Foreign-Private,-, -,-, -,2020-2021,1
3014900,PLATT COLLEGE,CO,Proprietary,54,79985,57,112753,2020-2021,1
3015100,ALLIANCE CAREER CENTER,OH,Public,8,14000,13,39924,2020-2021,1
3015300,EHOVE CAREER CENTER,OH,Public,1,1556,-, -,2020-2021,1
3018500,BENE'S CAREER ACADEMY,FL,Proprietary,47,53813,55,103752,2020-2021,1
3019800,PCI HEALTH TRAINING CENTER,TX,Proprietary,47,56014,48,67370,2020-2021,1
3019900,CAPSTONE COLLEGE,CA,Proprietary,10,17500,8,20000,2020-2021,1
3021500,NUVANI INSTITUTE,TX,Proprietary,16,20734,14,14705,2020-2021,1
3023400,ARKANSAS TECHNICAL SCHOOL,AR,Proprietary,13,18933,14,29333,2020-2021,1
3025000,TEXAS COLLEGE OF COSMETOLOGY,TX,Proprietary,26,36945,28,60616,2020-2021,1
3025500,MECH TECH COLLEGE,PR,Proprietary,11,8656,2,2284,2020-2021,1
3025800,DAWN CAREER INSTITUTE,DE,Proprietary,27,30218,34,55463,2020-2021,1
3026500,REMINGTON COLLEGE,TX,Private-Nonprofit,1014,1440981,1097,2567912,2020-2021,1
3027200,BLADES SCHOOL OF HAIR DESIGN,MD,Proprietary,3,4958,3,5832,2020-2021,1
3027400,AVALON INSTITUTE,CO,Proprietary,31,47089,29,43925,2020-2021,1
3027700,PACIFIC COLLEGE OF HEALTH AND SCIENCE,CA,Proprietary,54,105511,50,146231,2020-2021,1
3028200,TRINITY COLLEGE OF FLORIDA,FL,Private-Nonprofit,53,108237,46,78225,2020-2021,1
3029500,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE,,Foreign-Private,1,976,1,2274,2020-2021,1
3030900,DIESEL DRIVING ACADEMY,LA,Proprietary,47,53190,53,103093,2020-2021,1
3032300,SCHOOL OF AUTOMOTIVE MACHINISTS & TECHNOLOGY,TX,Proprietary,5,8750,8,12750,2020-2021,1
3032400,KC'S SCHOOL OF HAIR DESIGN,MS,Proprietary,3,4500,1,2750,2020-2021,1
3032500,ALABAMA STATE COLLEGE OF BARBER STYLING,AL,Proprietary,-, -,1,3500,2020-2021,1
3033300,MANCHESTER METROPOLITAN UNIVERSITY (THE),,Foreign-Private,8,12000,8,11001,2020-2021,1
3034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,Proprietary,166,215006,186,292029,2020-2021,1
3034500,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,KY,Public,238,384410,208,384713,2020-2021,1
3035200,TINT SCHOOL OF MAKEUP & COSMETOLOGY,TX,Proprietary,43,50455,44,91330,2020-2021,1
3035300,SOUTHERN CAREERS INSTITUTE,TX,Proprietary,879,1338093,969,2312092,2020-2021,1
3035700,LAS POSITAS COLLEGE,CA,Public,3,3906,2,2875,2020-2021,1
3035900,NATIONAL AVIATION ACADEMY,FL,Proprietary,212,352624,217,411085,2020-2021,1
3037500,HODGES UNIVERSITY,FL,Private-Nonprofit,35,74147,39,88153,2020-2021,1
3039900,FREMONT UNIVERSITY,CA,Proprietary,23,27515,22,37115,2020-2021,1
3042500,CARRINGTON COLLEGE,OR,Proprietary,137,87749,142,101411,2020-2021,1
3043100,THOMAS MORE COLLEGE OF LIBERAL ARTS,NH,Private-Nonprofit,43,95001,41,63500,2020-2021,1
3043900,NEWSCHOOL OF ARCHITECTURE AND DESIGN,CA,Proprietary,9,14606,11,14197,2020-2021,1
3050100,STUDIO ARTS COLLEGE INTERNATIONAL,,Foreign-Private,-, -,-, -,2020-2021,1
3051900,ADLER GRADUATE SCHOOL,MN,Private-Nonprofit,-, -,-, -,2020-2021,1
3052300,KENNETH SHULER SCHOOL OF COSMETOLOGY & HAIR DESIGN,SC,Proprietary,46,70722,45,93866,2020-2021,1
3061100,GENESIS CAREER COLLEGE,TN,Proprietary,36,47693,37,64969,2020-2021,1
3061200,MIDWEST COLLEGE OF ORIENTAL MEDICINE,WI,Proprietary,6,10258,6,10414,2020-2021,1
3062700,PLATT COLLEGE,CA,Proprietary,351,469784,292,419567,2020-2021,1
3063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,Public,500,401035,529,665643,2020-2021,1
3063400,MODERN TECHNOLOGY SCHOOL,CA,Proprietary,17,27026,21,52078,2020-2021,1
3064600,TEXAS SOUTHMOST COLLEGE,TX,Public,402,698277,158,371418,2020-2021,1
3065000,PAUL MITCHELL THE SCHOOL RICHLAND,WA,Proprietary,77,125080,80,162036,2020-2021,1
3065300,PAUL MITCHELL THE SCHOOL TINLEY PARK,IL,Proprietary,18,28330,20,54916,2020-2021,1
3066300,BRYAN UNIVERSITY,MO,Proprietary,33,34171,27,43430,2020-2021,1
3066900,INTELLITEC COLLEGE,CO,Proprietary,223,282734,244,400828,2020-2021,1
3067200,UNIVERSITY OF SYDNEY,,Foreign-Private,5,12750,4,4000,2020-2021,1
3067500,INSTITUTE OF TECHNOLOGY,CA,Proprietary,311,459733,317,623373,2020-2021,1
3067600,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,Proprietary,27,42648,24,39632,2020-2021,1
3068200,OHIO MEDIA SCHOOL,OH,Proprietary,76,127344,88,264535,2020-2021,1
3068600,SPECIAL SCHOOL DISTRICT OF ST. LOUIS COUNTY,MO,Public,22,37983,21,61000,2020-2021,1
3069100,ALLEN COLLEGE,IA,Private-Nonprofit,87,223244,92,206160,2020-2021,1
3070900,SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES,MO,Private-Nonprofit,51,105311,53,142084,2020-2021,1
3071600,CBT TECHNOLOGY INSTITUTE,FL,Proprietary,157,144932,164,181903,2020-2021,1
3071900,MOUNT CARMEL COLLEGE OF NURSING,OH,Private-Nonprofit,337,758873,338,741323,2020-2021,1
3072200,CHANDLER - GILBERT COMMUNITY COLLEGE,AZ,Public,652,1150516,227,424775,2020-2021,1
3072600,DCI CAREER INSTITUTE,PA,Proprietary,6,10500,7,20750,2020-2021,1
3073800,UNIVERSITY OF DEBRECEN,,Foreign-Private,2,4000,2,4000,2020-2021,1
3074500,EAST WEST COLLEGE OF THE HEALING ARTS,OR,Proprietary,86,95010,98,173017,2020-2021,1
3075200,TWIN CITY BEAUTY COLLEGE,MI,Proprietary,21,29954,14,27231,2020-2021,1
3076100,SOUTHWESTERN COLLEGE,NM,Private-Nonprofit,-, -,-, -,2020-2021,1
3076300,BEULAH HEIGHTS UNIVERSITY,GA,Private-Nonprofit,51,77638,62,160457,2020-2021,1
3077200,PAUL MITCHELL THE SCHOOL MISSOURI COLUMBIA,MO,Proprietary,22,34834,22,34599,2020-2021,1
3078000,MIAMI MEDIA SCHOOL,FL,Proprietary,26,42792,41,133646,2020-2021,1
3078300,VANCOUVER SCHOOL OF THEOLOGY,,Foreign-Private,-, -,-, -,2020-2021,1
3078400,CAMEO BEAUTY ACADEMY,IL,Proprietary,6,10950,7,19531,2020-2021,1
3079100,NORTH CENTRAL INSTITUTE,TN,Proprietary,4,7000,6,12900,2020-2021,1
3081900,YTI CAREER INSTITUTE - ALTOONA,PA,Proprietary,21,26934,27,38612,2020-2021,1
3082100,MYOTHERAPY MASSAGE COLLEGE,UT,Proprietary,6,9102,9,20260,2020-2021,1
3083000,OZARKS TECHNICAL COMMUNITY COLLEGE,MO,Public,1526,2510425,803,1757422,2020-2021,1
3083700,GALEN HEALTH INSTITUTES,KY,Proprietary,2589,3986284,2853,5926257,2020-2021,1
3083800,HEARTLAND COMMUNITY COLLEGE,IL,Public,-, -,-, -,2020-2021,1
3084300,UNIVERSITY OF LIMERICK,,Foreign-Private,7,17087,6,10163,2020-2021,1
3084400,VALLEY COLLEGE,WV,Proprietary,11,15910,29,54392,2020-2021,1
3084700,VENTURA ADULT AND CONTINUING EDUCATION,CA,Public,1,1750,1,3000,2020-2021,1
3085100,UNIVERSITY OF WOLVERHAMPTON,,Foreign-Private,-, -,1,2750,2020-2021,1
3088700,ROYAL CONSERVATOIRE OF SCOTLAND,,Foreign-Private,21,31500,19,15839,2020-2021,1
3089100,GEORGIA INSTITUTE OF COSMETOLOGY,GA,Proprietary,41,64940,42,90270,2020-2021,1
3089300,HERITAGE BIBLE COLLEGE,NC,Private-Nonprofit,27,26016,28,39244,2020-2021,1
3090800,LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE,PA,Private-Nonprofit,-, -,6,16250,2020-2021,1
3091300,REGENT UNIVERSITY,VA,Private-Nonprofit,2026,3858022,2055,5159926,2020-2021,1
3091400,UNIVERSITY OF WOLLONGONG,,Foreign-Private,3,6250,3,7000,2020-2021,1
3091700,POZNAN UNIVERSITY OF MEDICAL SCIENCES,,Foreign-Private,-, -,-, -,2020-2021,1
3092500,NOTTINGHAM TRENT UNIVERSITY,,Foreign-Private,-, -,-, -,2020-2021,1
3092600,MESSENGER COLLEGE,TX,Private-Nonprofit,23,50625,20,30875,2020-2021,1
3095400,BOND UNIVERSITY,,Foreign-Private,3,10500,3,10000,2020-2021,1
3095600,VANTAGE CAREER CENTER,OH,Public,2,1434,3,3582,2020-2021,1
3095900,ESSEC BUSINESS SCHOOL,,Foreign-Private,-, -,-, -,2020-2021,1
3097000,MERCY COLLEGE OF OHIO,OH,Private-Nonprofit,386,729563,469,1245154,2020-2021,1
3097700,CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION,CA,Proprietary,12,16725,5,10152,2020-2021,1
3097800,CARSTEN INSTITUTE OF COSMETOLOGY,NY,Proprietary,4,860,3,556,2020-2021,1
3098000,ST. JOHN'S COLLEGE,IL,Private-Nonprofit,61,156350,63,155050,2020-2021,1
3098200,YO SAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,CA,Private-Nonprofit,-, -,-, -,2020-2021,1
3098600,CAREER TECHNOLOGY CENTER OF LACKAWANNA COUNTY,PA,Public,1,875,2,3000,2020-2021,1
3098700,MILAN INSTITUTE,CA,Proprietary,38,66286,41,92417,2020-2021,1
3100100,PARAMOUNT BEAUTY ACADEMY,OH,Proprietary,9,14071,10,22918,2020-2021,1
3100400,COCONINO COUNTY COMMUNITY COLLEGE,AZ,Public,144,262958,142,342568,2020-2021,1
3100900,LUTHER RICE COLLEGE & SEMINARY,GA,Private-Nonprofit,41,79634,29,81935,2020-2021,1
3101000,NEW DIMENSION SCHOOL OF HAIR DESIGN,MO,Proprietary,2,1990,2,2010,2020-2021,1
3101300,GRANITE STATE COLLEGE,NH,Public,525,551910,414,511197,2020-2021,1
3101800,ILLINOIS MEDIA SCHOOL,IL,Proprietary,43,74481,43,129112,2020-2021,1
3101900,TRINITY BAPTIST COLLEGE,FL,Private-Nonprofit,346,367150,351,303619,2020-2021,1
3102000,"RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS",GA,Proprietary,4,5834,5,14501,2020-2021,1
3102100,MORGANTOWN BEAUTY COLLEGE,WV,Proprietary,19,28482,26,42903,2020-2021,1
3102500,AMERICAN UNIVERSITY OF ROME,,Foreign-Private,34,80230,33,57716,2020-2021,1
3103300,JNA INSTITUTE OF CULINARY ARTS,PA,Proprietary,2,3500,1,2000,2020-2021,1
3104200,CAROLINAS COLLEGE OF HEALTH SCIENCES,NC,Public,192,289629,255,637129,2020-2021,1
3104300,CAREER TECHNICAL INSTITUTE,DC,Proprietary,7,7428,5,11369,2020-2021,1
3104500,ATLANTA INSTITUTE OF MUSIC AND MEDIA,GA,Proprietary,34,39459,45,70831,2020-2021,1
3105200,BAPTIST HEALTH COLLEGE LITTLE ROCK,AR,Private-Nonprofit,323,463113,682,1273083,2020-2021,1
3106000,MISSOURI STATE UNIVERSITY - WEST PLAINS,MO,Public,57,93316,53,114324,2020-2021,1
3106200,FRANCISCAN MISSIONARIES OF OUR LADY UNIVERSITY,LA,Private-Nonprofit,342,736889,382,994970,2020-2021,1
3106500,SENTARA COLLEGE OF HEALTH SCIENCES,VA,Private-Nonprofit,134,317092,127,401374,2020-2021,1
3107000,SONORAN UNIVERSITY OF HEALTH SCIENCES,AZ,Private-Nonprofit,-, -,-, -,2020-2021,1
3108100,SUMMIT COLLEGE,CA,Proprietary,205,312625,196,437339,2020-2021,1
3108500,EVERGLADES UNIVERSITY,FL,Private-Nonprofit,394,711309,370,948435,2020-2021,1
3109000,SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA,NC,Proprietary,3,2911,4,7500,2020-2021,1
3109500,DONGGUK UNIVERSITY LOS ANGELES,CA,Private-Nonprofit,1,1125,-, -,2020-2021,1
3110400,PAUL MITCHELL THE SCHOOL ST. GEORGE,UT,Proprietary,7,11320,10,19223,2020-2021,1
3110700,AVIATION INSTITUTE OF MAINTENANCE,PA,Proprietary,85,151153,81,173584,2020-2021,1
3110900,ACADEMY OF BEAUTY PROFESSIONALS,MO,Proprietary,3,5250,3,7000,2020-2021,1
3113300,UEI COLLEGE,CA,Proprietary,197,313163,190,465172,2020-2021,1
3113600,SOUTHERN CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,Proprietary,214,235252,208,297235,2020-2021,1
3114700,PRAXIS INSTITUTE,FL,Proprietary,43,75947,38,96388,2020-2021,1
3115000,ARIZONA COLLEGE,AZ,Proprietary,1055,1713750,1036,2421638,2020-2021,1
3115200,MOTORING TECHNICAL TRAINING INSTITUTE,MA,Proprietary,28,48999,25,72724,2020-2021,1
3115300,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES,NY,Public,32,37894,45,91370,2020-2021,1
3115500,ADVENTHEALTH UNIVERSITY,FL,Private-Nonprofit,224,340227,250,395215,2020-2021,1
3120300,COLLEGEAMERICA - FLAGSTAFF,AZ,Private-Nonprofit,35,52574,32,45777,2020-2021,1
3120700,NEW YORK CONSERVATORY FOR DRAMATIC ARTS (THE),NY,Proprietary,185,375574,200,311534,2020-2021,1
3122600,EASTERN INTERNATIONAL COLLEGE,NJ,Proprietary,4,5772,2,1035,2020-2021,1
3122900,YORK COUNTY COMMUNITY COLLEGE,ME,Public,95,154405,94,162530,2020-2021,1
3123900,SOUTHEASTERN COLLEGE,FL,Proprietary,266,430374,292,719682,2020-2021,1
3124000,NORTHWESTERN TECHNOLOGICAL INSTITUTE,MI,Proprietary,120,206622,129,351871,2020-2021,1
3124900,PAUL MITCHELL THE SCHOOL - LITTLE ROCK,AR,Proprietary,63,93166,67,134287,2020-2021,1
3125300,JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE,CA,Proprietary,1,1500,-, -,2020-2021,1
3125600,MIAMI AD SCHOOL,FL,Proprietary,34,38398,39,75814,2020-2021,1
3125800,PREMIERE CAREER COLLEGE,CA,Proprietary,13,20090,13,25971,2020-2021,1
3126300,AVIATION INSTITUTE OF MAINTENANCE,VA,Proprietary,43,71828,38,84759,2020-2021,1
3126800,PACIFICA GRADUATE INSTITUTE,CA,Proprietary,-, -,-, -,2020-2021,1
3127500,ADVANCED TECHNOLOGY INSTITUTE,VA,Proprietary,34,63495,35,56813,2020-2021,1
3128100,COLLEGE OF HEALTH CARE PROFESSIONS (THE),TX,Proprietary,514,855561,545,1237959,2020-2021,1
3129100,FOND DU LAC TRIBAL & COMMUNITY COLLEGE,MN,Public,146,256057,178,467015,2020-2021,1
3131300,FIVE BRANCHES UNIVERSITY,CA,Proprietary,-, -,-, -,2020-2021,1
3144400,AMERICAN COLLEGE OF HEALTHCARE AND TECHNOLOGY,CA,Proprietary,52,92500,48,140166,2020-2021,1
3150400,UNIVERSITY OF TECHNOLOGY SYDNEY,,Foreign-Private,-, -,-, -,2020-2021,1
3153300,AMERICAN COLLEGE OF ACUPUNCTURE & ORIENTAL MEDICINE,TX,Proprietary,-, -,-, -,2020-2021,1
3156300,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AZ,Public,650,1167835,190,359023,2020-2021,1
3156400,AOMA GRADUATE SCHOOL OF INTEGRATIVE MEDICINE,TX,Proprietary,-, -,-, -,2020-2021,1
3160300,ALASKA VOCATIONAL TECHNICAL CENTER,AK,Public,2,3500,3,8750,2020-2021,1
3163300,PACIFIC STATES UNIVERSITY,CA,Private-Nonprofit,-, -,-, -,2020-2021,1
3164300,CREATIVE CENTER (THE),NE,Proprietary,19,46199,21,29051,2020-2021,1
3170300,TEXAS A & M UNIVERSITY - TEXARKANA,TX,Public,738,1637235,697,1746565,2020-2021,1
3171300,UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,CA,Proprietary,-, -,-, -,2020-2021,1
3173300,ATLANTA'S JOHN MARSHALL LAW SCHOOL,GA,Proprietary,-, -,-, -,2020-2021,1
3176300,AVIATION INSTITUTE OF MAINTENANCE,IN,Proprietary,119,223345,123,285982,2020-2021,1
3177300,SAN JUAN BAUTISTA SCHOOL OF  MEDICINE,PR,Private-Nonprofit,8,14245,1,2000,2020-2021,1
3179500,TEXAS HEALTH AND SCIENCE UNIVERSITY,TX,Proprietary,5,13750,5,11500,2020-2021,1
3185300,PHAGANS' GRANTS PASS COLLEGE OF BEAUTY,OR,Proprietary,7,5799,11,10818,2020-2021,1
3191300,CUNY SCHOOL OF LAW,NY,Public,-, -,-, -,2020-2021,1
3194300,BOSTON GRADUATE SCHOOL OF PSYCHOANALYSIS,MA,Private-Nonprofit,-, -,-, -,2020-2021,1
3203300,NEW YORK INSTITUTE OF MASSAGE,NY,Proprietary,2,3500,2,6000,2020-2021,1
3205400,JOLIE HAIR AND BEAUTY ACADEMY,MA,Proprietary,7,1750,-, -,2020-2021,1
3206300,MESALANDS COMMUNITY COLLEGE,NM,Public,12,11475,18,15000,2020-2021,1
3214300,VELVATEX COLLEGE OF BEAUTY CULTURE,AR,Proprietary,1,1500,1,2000,2020-2021,1
3216300,UNIFICATION THEOLOGICAL SEMINARY,NY,Private-Nonprofit,-, -,-, -,2020-2021,1
3218300,UNIVERSITY OF THE POTOMAC,DC,Proprietary,1,250,-, -,2020-2021,1
3220300,"PROFESSIONAL HAIR DESIGN ACADEMY, THE",WI,Proprietary,2,3500,2,4000,2020-2021,1
3224300,NEW PROFESSIONS TECHNICAL INSTITUTE,FL,Proprietary,3,2917,5,4966,2020-2021,1
3225300,AMERICAN UNIVERSITY OF HEALTH SCIENCES,CA,Proprietary,40,57581,41,90214,2020-2021,1
3234300,CHARTER OAK STATE COLLEGE,CT,Public,401,885846,448,1324114,2020-2021,1
3235300,MASSACHUSETTS SCHOOL OF LAW AT ANDOVER,MA,Private-Nonprofit,-, -,-, -,2020-2021,1
3238300,FLORIDA COLLEGE OF INTEGRATIVE MEDICINE,FL,Proprietary,-, -,-, -,2020-2021,1
3240300,TONI & GUY HAIRDRESSING ACADEMY,MA,Proprietary,79,112021,88,154539,2020-2021,1
3242300,CAREER NETWORKS INSTITUTE,CA,Proprietary,132,241930,150,383153,2020-2021,1
3248300,BOSTON BAPTIST COLLEGE,MA,Private-Nonprofit,5,10750,7,13500,2020-2021,1
3250300,CBD COLLEGE,CA,Private-Nonprofit,171,301670,182,426351,2020-2021,1
3253300,PAUL MITCHELL THE SCHOOL MEMPHIS,TN,Proprietary,29,43882,31,72666,2020-2021,1
3255300,FLORIDA GULF COAST UNIVERSITY,FL,Public,2219,4514847,2704,5960877,2020-2021,1
3260300,"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY",CA,Public,1470,3412183,529,1077839,2020-2021,1
3264300,SOUTH FLORIDA BIBLE COLLEGE AND THEOLOGICAL SEMINARY,FL,Private-Nonprofit,43,57243,45,88077,2020-2021,1
3266300,BETHESDA UNIVERSITY,CA,Private-Nonprofit,28,54873,29,83368,2020-2021,1
3267300,CAPELLA UNIVERSITY,MN,Proprietary,4225,3826727,4921,7184193,2020-2021,1
3273300,INSTITUTE OF NATUROPATHIC EDUCATION AND RESEARCH,,Foreign-Private,-, -,-, -,2020-2021,1
3276300,ACADEMY OF HAIR DESIGN,TX,Proprietary,21,34115,22,53149,2020-2021,1
3277300,PATHWAY VOCATIONAL ACADEMY,TX,Proprietary,3,3051,5,6337,2020-2021,1
3279300,MYOTHERAPY INSTITUTE,NE,Proprietary,5,5137,4,5862,2020-2021,1
3280300,SEATTLE INSTITUTE OF EAST ASIAN MEDICINE,WA,Private-Nonprofit,-, -,-, -,2020-2021,1
3283300,NORTHWEST HVAC/R ASSOCIATION & TRAINING,WA,Private-Nonprofit,22,38125,24,59250,2020-2021,1
3287300,LIVERPOOL INSTITUTE FOR PERFORMING ARTS (THE),,Foreign-Private,10,14667,14,16835,2020-2021,1
3293300,STRAND COLLEGE OF HAIR DESIGN,SC,Proprietary,8,8604,7,11430,2020-2021,1
3294300,BLUE CLIFF COLLEGE,LA,Proprietary,875,1046331,1007,1924484,2020-2021,1
3296300,CORTIVA INSTITUTE,MD,Proprietary,48,64356,59,149372,2020-2021,1
3298300,ALBERTA UNIVERSITY OF THE ARTS,,Foreign-Public,2,4000,2,4000,2020-2021,1
3299300,PACIFIC COLLEGE,CA,Proprietary,30,43967,30,62531,2020-2021,1
3319300,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY,OH,Proprietary,35,52968,38,48186,2020-2021,1
3324300,CENTRAL CAREER SCHOOL,NJ,Proprietary,5,8119,6,10177,2020-2021,1
3327300,HAIR ACADEMY II,MD,Proprietary,5,4500,16,35168,2020-2021,1
3327400,"ACUPUNCTURE AND INTEGRATIVE MEDICINE COLLEGE, BERKELEY",CA,Private-Nonprofit,-, -,-, -,2020-2021,1
3329300,JOHN CABOT UNIVERSITY,,Foreign-Private,45,102682,48,87718,2020-2021,1
3332300,SOUTHERN CALIFORNIA SEMINARY,CA,Private-Nonprofit,17,25417,17,27564,2020-2021,1
3332500,KWANTLEN POLYTECHNIC UNIVERSITY,,Foreign-Private,1,1750,-, -,2020-2021,1
3332600,DELTA COLLEGE,LA,Proprietary,95,168848,97,173039,2020-2021,1
3333300,MEDICAL UNIVERSITY OF LUBLIN,,Foreign-Private,-, -,-, -,2020-2021,1
3335400,BURMAN UNIVERSITY,,Foreign-Private,6,14000,5,9000,2020-2021,1
3339400,WESTERN GOVERNORS UNIVERSITY,UT,Private-Nonprofit,10536,17531669,11180,27794854,2020-2021,1
3346300,ACADEMY FOR NURSING AND HEALTH OCCUPATIONS,FL,Private-Nonprofit,89,127034,75,105102,2020-2021,1
3349400,"QUEEN MARGARET UNIVERSITY, EDINBURGH",,Foreign-Private,1,1750,1,3000,2020-2021,1
3352300,LONDON SOUTH BANK UNIVERSITY,,Foreign-Private,1,2250,2,2000,2020-2021,1
3355400,RICHMONT GRADUATE UNIVERSITY,TN,Private-Nonprofit,-, -,-, -,2020-2021,1
3356300,MEDICAL TRAINING COLLEGE,LA,Proprietary,30,49366,42,73727,2020-2021,1
3358300,ALLEN SCHOOL,NY,Proprietary,147,194875,177,328074,2020-2021,1
3361300,GWINNETT COLLEGE,NC,Proprietary,18,19290,22,46547,2020-2021,1
3361400,FORTIS COLLEGE,AL,Proprietary,192,202824,197,319023,2020-2021,1
3367300,PROFESSIONAL GOLFERS CAREER COLLEGE,CA,Proprietary,20,33916,18,38319,2020-2021,1
3367400,COMMUNITY CARE COLLEGE,OK,Private-Nonprofit,326,476082,349,696971,2020-2021,1
3368300,MIDWEST TECHNICAL INSTITUTE,IL,Proprietary,617,922798,681,1534965,2020-2021,1
3371300,TONI&GUY HAIRDRESSING ACADEMY,TX,Proprietary,25,36119,28,41879,2020-2021,1
3372300,NORTHWEST VISTA COLLEGE,TX,Public,298,496005,343,654794,2020-2021,1
3373300,BEACON COLLEGE,FL,Private-Nonprofit,107,225039,123,221079,2020-2021,1
3374300,FLORIDA COASTAL SCHOOL OF LAW,FL,Proprietary,-, -,-, -,2020-2021,1
3400300,QUEST COLLEGE,TX,Proprietary,77,97731,85,168054,2020-2021,1
3403300,EPIC BIBLE COLLEGE,CA,Private-Nonprofit,39,43674,34,50128,2020-2021,1
3409500,CHESTER CAREER COLLEGE,VA,Proprietary,26,47317,27,63075,2020-2021,1
3411400,INTERNATIONAL TRAINING CAREERS,FL,Private-Nonprofit,10,17500,11,33980,2020-2021,1
3414500,ACUPUNCTURE AND MASSAGE COLLEGE,FL,Proprietary,5,8350,5,13100,2020-2021,1
3418300,GWINNETT COLLEGE-SANDY SPRINGS,GA,Proprietary,18,17944,22,36484,2020-2021,1
3418400,EDINBURGH NAPIER UNIVERSITY,,Foreign-Private,8,18000,10,24250,2020-2021,1
3419400,NORTHEASTERN SEMINARY,NY,Private-Nonprofit,-, -,2,16500,2020-2021,1
3422300,MILAN INSTITUTE,TX,Proprietary,207,315990,194,346802,2020-2021,1
3422400,COLLEGE OF BIBLICAL STUDIES-HOUSTON,TX,Private-Nonprofit,119,198501,121,282241,2020-2021,1
3425300,ROSEDALE BIBLE COLLEGE,OH,Private-Nonprofit,3,6250,3,5110,2020-2021,1
3426300,COLLEGE OF HEALTH CARE PROFESSIONS (THE),TX,Proprietary,107,177076,118,287210,2020-2021,1
3427500,UNIVERSITY OF ANTELOPE VALLEY,CA,Proprietary,101,206713,119,247440,2020-2021,1
3428300,KLAMATH COMMUNITY COLLEGE,OR,Public,1,875,-, -,2020-2021,1
3429300,HARRIS SCHOOL OF BUSINESS,ME,Proprietary,3,3431,-, -,2020-2021,1
3429600,ATLANTIC INSTITUTE OF ORIENTAL MEDICINE,FL,Private-Nonprofit,5,10971,2,3500,2020-2021,1
3429700,EAST WEST COLLEGE OF NATURAL MEDICINE,FL,Proprietary,-, -,1,6250,2020-2021,1
3433400,NEW CONCEPT MASSAGE & BEAUTY SCHOOL,FL,Proprietary,11,12358,8,8283,2020-2021,1
3433500,LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING (THE),NY,Proprietary,6,6710,8,16029,2020-2021,1
3434300,FORTIS COLLEGE,FL,Proprietary,110,127018,140,218872,2020-2021,1
3435300,ANGLIA  RUSKIN UNIVERSITY,,Foreign-Private,5,12583,5,13083,2020-2021,1
3437300,UPPER VALLEY EDUCATORS INSTITUTE,NH,Private-Nonprofit,8,22000,11,42000,2020-2021,1
3438300,PACIFIC ISLANDS UNIVERSITY,GU,Private-Nonprofit,28,47719,16,23038,2020-2021,1
3440300,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,TN,Private-Nonprofit,433,920344,452,1054842,2020-2021,1
3440400,MARIAN HEALTH CAREERS CENTER,CA,Proprietary,30,48844,29,61792,2020-2021,1
3441300,IOWA SCHOOL OF BEAUTY,IA,Proprietary,13,23281,11,20347,2020-2021,1
3442300,AMERICAN UNIVERSITY IN BULGARIA,,Foreign-Private,9,19733,6,11000,2020-2021,1
3453400,SHAWNEE BEAUTY COLLEGE,OK,Proprietary,2,2917,1,300,2020-2021,1
3463300,CAREERS UNLIMITED,UT,Proprietary,36,83249,40,98501,2020-2021,1
3466400,SEATTLE SCHOOL OF THEOLOGY AND PSYCHOLOGY (THE),WA,Private-Nonprofit,-, -,-, -,2020-2021,1
3478300,ROYAL WELSH COLLEGE OF MUSIC AND DRAMA,,Foreign-Private,3,4500,3,2001,2020-2021,1
3478400,PHOENIX SEMINARY,AZ,Private-Nonprofit,-, -,-, -,2020-2021,1
3479300,PCI COLLEGE,CA,Proprietary,31,59625,31,41724,2020-2021,1
3480300,FORTIS COLLEGE,LA,Proprietary,476,523557,494,797789,2020-2021,1
3483500,CASCADIA COLLEGE,WA,Public,13,14120,20,30163,2020-2021,1
3490300,PAUL MITCHELL THE SCHOOL CHICAGO,IL,Proprietary,57,92233,68,151972,2020-2021,1
