time,fossil-gas,hard-coal,fossil-oil,nuclear,solar,wind-onshore,load-forecast,load-actual,price
2017-12-19 06:00:00+01:00,7048,6485,335,7088,19,7305,28354,28138,56.55
2017-12-19 07:00:00+01:00,9649,7003,338,7087,19,6680,33423,33070,72.36
2017-12-19 08:00:00+01:00,11690,7198,332,7088,54,6627,36531,35989,77.5
2017-12-19 09:00:00+01:00,12063,7170,334,7086,709,6225,37562,36993,78.61
2017-12-19 10:00:00+01:00,11980,7162,334,7081,1864,5733,38125,37346,80.97
2017-12-19 11:00:00+01:00,11706,7125,331,7085,2846,5582,37833,36965,79.9
2017-12-19 12:00:00+01:00,11480,7165,332,7085,3408,5334,37364,36474,78.75
2017-12-19 13:00:00+01:00,11131,7231,339,7085,3472,5400,37104,36186,77.49
2017-12-19 14:00:00+01:00,10883,7273,345,7085,3419,5447,36056,35237,76.94
2017-12-19 15:00:00+01:00,10743,7410,350,7086,3186,5663,35706,34899,77.01
2017-12-19 16:00:00+01:00,11024,7496,351,7085,2387,5745,35746,34742,77.72
2017-12-19 17:00:00+01:00,12141,7545,355,7085,984,6034,36511,35526,79.85
2017-12-19 18:00:00+01:00,12844,7573,355,7084,195,6298,38239,37440,86.76
2017-12-19 19:00:00+01:00,12866,7613,356,7088,59,6361,38714,38133,85.18
2017-12-19 20:00:00+01:00,11984,7607,348,7095,52,6214,38960,38388,80.71
2017-12-19 21:00:00+01:00,10987,7544,351,7096,39,6146,38347,37740,78.89
2017-12-19 22:00:00+01:00,8863,7528,352,7096,35,5780,35468,35029,73.05
2017-12-19 23:00:00+01:00,7172,7396,340,7096,31,5253,32205,31599,67.3
2017-12-20 00:00:00+01:00,6223,7265,318,7097,31,4781,29201,28936,59.24
2017-12-20 01:00:00+01:00,5963,7146,314,7097,29,4361,26908,26699,56.52
2017-12-20 02:00:00+01:00,5739,6647,311,7098,30,4207,25464,25379,53.83
2017-12-20 03:00:00+01:00,5480,6061,314,7099,30,4249,24845,24917,52.54
2017-12-20 04:00:00+01:00,5480,5897,308,7099,30,4202,24694,24818,52.05
2017-12-20 05:00:00+01:00,5742,6395,308,7099,31,4188,25445,25557,54.13
2017-12-20 06:00:00+01:00,7239,7150,313,7097,30,4265,28164,28268,61.99
2017-12-20 07:00:00+01:00,10830,7615,305,7092,30,4422,33022,33172,76.37
2017-12-20 08:00:00+01:00,12203,7647,325,7090,52,4631,36426,36350,81.23
2017-12-20 09:00:00+01:00,12577,7566,324,7092,573,4864,37205,37326,82.16
2017-12-20 10:00:00+01:00,12630,7575,324,7090,1622,5030,37525,37726,83.3
2017-12-20 11:00:00+01:00,12270,7617,320,7090,2535,4940,37467,37339,81.66
2017-12-20 12:00:00+01:00,11715,7645,324,7089,3259,4927,36969,36881,81.75
2017-12-20 13:00:00+01:00,11334,7714,324,7087,3460,5094,36720,36541,80.72
2017-12-20 14:00:00+01:00,10965,7697,314,7086,3469,5220,35535,35472,79.18
2017-12-20 15:00:00+01:00,10782,7692,321,7083,3276,5479,35187,34904,79.14
2017-12-20 16:00:00+01:00,10794,7728,327,7081,2414,5679,35169,34728,79.17
2017-12-20 17:00:00+01:00,11267,7740,336,7082,946,5941,35954,35401,80.84
2017-12-20 18:00:00+01:00,11947,7675,333,7086,209,6485,37758,37405,85.81
2017-12-20 19:00:00+01:00,12177,7683,340,7089,97,6908,38466,37907,85.75
2017-12-20 20:00:00+01:00,11492,7684,343,7097,51,7025,38757,38085,81.67
2017-12-20 21:00:00+01:00,10682,7653,357,7100,51,6954,37679,37476,78.88
2017-12-20 22:00:00+01:00,8964,7516,357,7098,40,6858,35042,34941,71.82
2017-12-20 23:00:00+01:00,6605,6974,352,7099,31,6838,31762,31692,69.74
2017-12-21 00:00:00+01:00,5977,6809,332,7096,31,6465,28928,29107,66.33
2017-12-21 01:00:00+01:00,5403,6668,329,7096,32,6088,26683,26747,58.26
2017-12-21 02:00:00+01:00,5359,6132,320,7097,32,5807,25379,25316,56.31
2017-12-21 03:00:00+01:00,5118,5270,320,7100,31,5570,24796,24791,51.07
2017-12-21 04:00:00+01:00,5082,5180,308,7101,30,5789,24652,24741,49.47
2017-12-21 05:00:00+01:00,5170,6024,317,7098,29,5954,25321,25328,56.19
2017-12-21 06:00:00+01:00,6099,6833,321,7094,30,6089,27887,28085,62.37
2017-12-21 07:00:00+01:00,8020,7217,314,7093,30,6390,32621,32632,74.28
2017-12-21 08:00:00+01:00,9622,7343,328,7092,78,6410,35444,35800,76.91
2017-12-21 09:00:00+01:00,10306,7407,333,7091,737,5912,36187,36915,77.1
2017-12-21 10:00:00+01:00,10423,7422,331,7091,1876,5155,36389,37237,78.03
2017-12-21 11:00:00+01:00,10058,7432,334,7092,2860,4571,36260,36495,77.88
2017-12-21 12:00:00+01:00,9499,7388,339,7094,3442,4375,35808,35751,76.54
2017-12-21 13:00:00+01:00,9456,7412,340,7090,3517,3944,35625,35361,76.55
2017-12-21 14:00:00+01:00,9387,7399,347,7086,3491,3566,34560,34284,77.72
2017-12-21 15:00:00+01:00,9545,7421,362,7084,3290,3345,34179,33717,77.47
2017-12-21 16:00:00+01:00,9746,7428,363,7084,2494,3143,34016,33567,77.62
2017-12-21 17:00:00+01:00,10404,7443,360,7084,1036,3239,34644,34264,78.51
2017-12-21 18:00:00+01:00,10767,7392,361,7085,181,3555,36348,36291,82.68
2017-12-21 19:00:00+01:00,11064,7424,363,7085,42,3576,37146,36981,84.41
2017-12-21 20:00:00+01:00,10551,7431,363,7091,30,4000,37528,37208,82.05
2017-12-21 21:00:00+01:00,9991,7329,361,7096,30,4507,37026,36635,79.07
2017-12-21 22:00:00+01:00,9511,7260,360,7098,30,4941,34657,34445,76.85
2017-12-21 23:00:00+01:00,7641,7178,361,7098,28,5183,31402,31335,73.4
2017-12-22 00:00:00+01:00,5578,6734,347,7099,27,5234,28544,28737,67.38
2017-12-22 01:00:00+01:00,4554,5630,341,7100,28,5541,26328,26197,57.48
2017-12-22 02:00:00+01:00,4674,4884,342,7100,29,5665,24860,24912,53.64
2017-12-22 03:00:00+01:00,4486,4640,342,7101,28,5757,24230,24315,50.51
2017-12-22 04:00:00+01:00,4391,4361,332,7102,29,5967,24180,24220,49.99
2017-12-22 05:00:00+01:00,4446,4583,335,7101,30,6359,24877,24856,49.9
2017-12-22 06:00:00+01:00,4539,5355,340,7102,30,6713,27446,27243,56.68
2017-12-22 07:00:00+01:00,5455,6299,338,7099,28,7164,31983,31785,69.91
2017-12-22 08:00:00+01:00,6525,6651,348,7098,57,7338,34916,34940,73.79
2017-12-22 09:00:00+01:00,6541,6760,354,7098,708,7179,36069,36023,74.05
2017-12-22 10:00:00+01:00,6247,6813,349,7097,1791,6645,36417,36343,76.43
2017-12-22 11:00:00+01:00,5931,6859,345,7096,2746,6398,36123,35728,75.02
2017-12-22 12:00:00+01:00,5977,6941,346,7093,3386,6434,35445,34784,73.02
2017-12-22 13:00:00+01:00,5410,6935,345,7087,3509,6673,35042,34271,69.22
2017-12-22 14:00:00+01:00,5397,6895,336,7086,3360,7078,33854,33076,69
2017-12-22 15:00:00+01:00,5189,6472,344,7085,3142,7119,33089,32243,67.99
2017-12-22 16:00:00+01:00,5396,6656,351,7084,2348,6989,32794,32069,67.55
2017-12-22 17:00:00+01:00,5901,6833,350,7082,1021,7121,33515,32575,70.39
2017-12-22 18:00:00+01:00,6234,6925,356,7082,191,7588,35338,34508,77.7
2017-12-22 19:00:00+01:00,6120,6912,355,7085,58,7837,35501,34983,77.05
2017-12-22 20:00:00+01:00,6292,6922,357,7090,40,7671,35535,35053,75.42
2017-12-22 21:00:00+01:00,6159,6836,355,7094,34,7466,35014,34367,72.39
2017-12-22 22:00:00+01:00,5464,6714,356,7096,22,7324,33055,32606,69.57
2017-12-22 23:00:00+01:00,4768,6441,353,7094,18,7158,30448,30032,62.76
2017-12-23 00:00:00+01:00,4476,5766,335,7093,18,6858,28331,27639,55.87
2017-12-23 01:00:00+01:00,3993,4524,328,7095,17,6766,25890,25305,50.69
2017-12-23 02:00:00+01:00,4018,3621,327,7096,20,6733,24218,23590,46.8
2017-12-23 03:00:00+01:00,3903,3492,322,7097,19,6494,23336,22778,45.08
2017-12-23 04:00:00+01:00,3830,3355,324,7098,20,6339,22844,22347,45.89
2017-12-23 05:00:00+01:00,3853,3383,315,7099,20,6206,22914,22246,46.31
2017-12-23 06:00:00+01:00,3863,3448,280,7098,20,6011,23678,22976,48.22
2017-12-23 07:00:00+01:00,4095,3559,273,7098,19,5773,24846,24500,51.65
2017-12-23 08:00:00+01:00,4227,3964,273,7099,40,5398,26508,26142,55.68
2017-12-23 09:00:00+01:00,4429,4501,279,7100,596,5320,29299,28843,56.85
2017-12-23 10:00:00+01:00,4407,4775,277,7100,1618,5166,31083,30716,65.94
2017-12-23 11:00:00+01:00,4276,4947,275,7099,2510,4841,31146,30869,66.01
2017-12-23 12:00:00+01:00,4279,4840,272,7097,2937,4679,30436,30259,63.71
2017-12-23 13:00:00+01:00,4285,4554,247,7097,3027,4657,30392,30017,67.25
2017-12-23 14:00:00+01:00,4240,4192,232,7094,3010,4562,29819,29429,67.93
2017-12-23 15:00:00+01:00,4171,4191,230,7091,2845,4202,28617,28549,66.35
2017-12-23 16:00:00+01:00,4131,4534,230,7091,2202,3674,27843,27953,64.82
2017-12-23 17:00:00+01:00,4291,4855,239,7091,945,3466,28192,28272,67.61
2017-12-23 18:00:00+01:00,4283,5318,254,7092,154,3585,30098,30533,74.86
2017-12-23 19:00:00+01:00,4442,5454,257,7094,43,3781,30683,31257,75.65
2017-12-23 20:00:00+01:00,4571,5434,257,7095,34,3896,31383,31714,75.14
2017-12-23 21:00:00+01:00,4488,5508,257,7097,35,4181,31494,31560,71.67
2017-12-23 22:00:00+01:00,4563,5388,255,7099,36,4232,30370,30357,68.37
2017-12-23 23:00:00+01:00,4521,5173,254,7096,27,4632,28582,28299,67.85
2017-12-24 00:00:00+01:00,4483,4789,239,7097,19,4859,26292,25787,57.14
2017-12-24 01:00:00+01:00,4126,3821,239,7098,10,4816,23707,23559,52.7
2017-12-24 02:00:00+01:00,4226,3405,246,7098,9,4638,22201,21948,49.32
2017-12-24 03:00:00+01:00,4057,3219,246,7098,9,4512,21300,21096,46.52
2017-12-24 04:00:00+01:00,3782,3279,238,7100,9,4496,21071,20647,43.51
2017-12-24 05:00:00+01:00,3864,3321,244,7100,9,4397,21132,20680,44.91
2017-12-24 06:00:00+01:00,3942,3500,241,7100,9,4426,21783,21058,48.34
2017-12-24 07:00:00+01:00,4053,3788,241,7099,9,4508,23173,22040,51.52
2017-12-24 08:00:00+01:00,4292,4089,238,7100,28,4600,24594,23151,52.25
2017-12-24 09:00:00+01:00,4155,4122,234,7100,507,4489,27123,25712,56.33
2017-12-24 10:00:00+01:00,4190,4627,241,7101,1418,4218,29034,27923,58.17
2017-12-24 11:00:00+01:00,4358,4958,241,7101,2288,3939,29399,28528,57.61
2017-12-24 12:00:00+01:00,4035,4972,241,7101,2848,3651,28856,28063,58.07
2017-12-24 13:00:00+01:00,4169,4919,245,7101,2964,3397,28776,27999,60.57
2017-12-24 14:00:00+01:00,4057,4892,246,7100,2818,3154,28119,27537,61.53
2017-12-24 15:00:00+01:00,3944,4838,212,7098,2621,2786,26963,26377,58.25
2017-12-24 16:00:00+01:00,4071,4810,211,7098,1992,2527,26669,25900,59.01
2017-12-24 17:00:00+01:00,4261,4849,208,7096,808,2326,27324,26512,66.13
2017-12-24 18:00:00+01:00,4541,5065,209,7098,167,2345,30026,29465,73.34
2017-12-24 19:00:00+01:00,4738,5033,208,7100,81,2423,30781,30094,76.24
2017-12-24 20:00:00+01:00,4633,4953,207,7102,29,2436,30035,29273,77.99
2017-12-24 21:00:00+01:00,4263,4445,207,7100,27,2480,28234,27618,78.69
2017-12-24 22:00:00+01:00,4040,3952,209,7099,27,2633,25990,25548,71.87
2017-12-24 23:00:00+01:00,4222,3985,208,7100,25,2843,25165,24598,66.57
2017-12-25 00:00:00+01:00,4421,3277,205,7100,13,3004,24015,23814,70.49
2017-12-25 01:00:00+01:00,4258,2599,206,7099,11,3157,23150,22630,67.5
2017-12-25 02:00:00+01:00,4244,2169,204,7100,11,3295,21776,21166,63.6
2017-12-25 03:00:00+01:00,4464,2149,203,7099,11,3458,20399,19993,60.12
2017-12-25 04:00:00+01:00,4287,2043,194,7098,11,3562,19466,19311,57.07
2017-12-25 05:00:00+01:00,4214,1931,196,7098,11,3866,19211,19221,55.2
2017-12-25 06:00:00+01:00,4344,1899,197,7096,11,4293,19209,19534,53.21
2017-12-25 07:00:00+01:00,4357,1859,200,7098,11,4629,19242,20067,51.83
2017-12-25 08:00:00+01:00,4110,1802,204,7097,26,4979,18471,20286,52.5
2017-12-25 09:00:00+01:00,4187,1902,197,7098,299,5210,19558,21595,53.08
2017-12-25 10:00:00+01:00,4225,1794,205,7100,879,5523,21217,23887,60.09
2017-12-25 11:00:00+01:00,4214,1954,204,7099,1345,5917,22789,25401,60.26
2017-12-25 12:00:00+01:00,4691,1973,206,7099,1601,6456,23482,25810,59.83
2017-12-25 13:00:00+01:00,4399,2007,208,7101,1504,7217,23925,25947,57.88
2017-12-25 14:00:00+01:00,4346,1936,208,7101,1291,8191,23590,25185,49.8
2017-12-25 15:00:00+01:00,4427,2108,209,7102,1006,8743,21688,23465,40.22
2017-12-25 16:00:00+01:00,4197,2125,212,7101,523,8994,21093,23073,38.77
2017-12-25 17:00:00+01:00,4176,2188,211,7099,99,8999,21811,23617,45.67
2017-12-25 18:00:00+01:00,3962,2269,212,7100,16,8879,24805,25831,52.15
2017-12-25 19:00:00+01:00,3570,2328,212,7100,11,8870,26743,26849,58.63
2017-12-25 20:00:00+01:00,3378,2218,211,7102,11,9053,27817,27659,60.91
2017-12-25 21:00:00+01:00,3573,2158,206,7101,11,9085,28637,28036,64.93
2017-12-25 22:00:00+01:00,3541,2004,207,7101,10,8848,27817,27550,63.83
2017-12-25 23:00:00+01:00,3721,1959,210,7101,10,8522,25819,25653,58.51
2017-12-26 00:00:00+01:00,4202,1787,230,7101,10,8160,23709,23310,54.37
2017-12-26 01:00:00+01:00,4266,1624,241,7101,10,7879,21376,21301,46.95
2017-12-26 02:00:00+01:00,4245,1519,240,7101,10,7579,20205,20148,40.85
2017-12-26 03:00:00+01:00,4118,1504,228,7100,10,7469,19390,19552,41.38
2017-12-26 04:00:00+01:00,4205,1544,239,7101,10,7193,19177,19402,40.39
2017-12-26 05:00:00+01:00,4369,1564,244,7102,10,7093,19743,20001,41.05
2017-12-26 06:00:00+01:00,4397,1644,249,7101,10,7234,21652,21836,51.03
2017-12-26 07:00:00+01:00,4374,1606,268,7102,10,7010,24936,24539,59.45
2017-12-26 08:00:00+01:00,4063,1855,323,7102,23,6910,27604,27215,65.47
2017-12-26 09:00:00+01:00,4281,2122,337,7102,252,7367,31115,29704,68.4
2017-12-26 10:00:00+01:00,4515,2311,345,7102,761,7668,32767,31381,69.7
2017-12-26 11:00:00+01:00,4087,2416,326,7102,1048,8710,33127,32029,67.58
2017-12-26 12:00:00+01:00,3879,2255,323,7103,1042,10779,32495,31921,63.45
2017-12-26 13:00:00+01:00,3807,2353,332,7103,975,12229,32371,32247,59.83
2017-12-26 14:00:00+01:00,3702,2253,347,7101,731,12924,31444,31537,55.29
2017-12-26 15:00:00+01:00,3458,2034,341,7100,567,13190,30598,30268,49.6
2017-12-26 16:00:00+01:00,3444,1857,343,7100,368,13224,30284,30062,47.07
2017-12-26 17:00:00+01:00,3552,2199,346,7099,80,13112,31108,30526,56.36
2017-12-26 18:00:00+01:00,3745,2361,349,7099,13,13385,32834,32217,64.87
2017-12-26 19:00:00+01:00,3833,2342,349,7099,12,13352,33068,32470,64.34
2017-12-26 20:00:00+01:00,3728,2256,356,7103,11,13226,32773,32654,57.82
2017-12-26 21:00:00+01:00,3846,2040,360,7102,11,13384,32698,32597,57.1
2017-12-26 22:00:00+01:00,3885,2063,338,7100,11,13458,31286,30883,49.31
2017-12-26 23:00:00+01:00,3951,1825,324,7101,10,13777,28613,28137,42.43
2017-12-27 00:00:00+01:00,3373,1413,290,7100,10,14229,25885,25526,36.06
2017-12-27 01:00:00+01:00,3381,1396,286,7096,10,14121,23692,23257,29.03
2017-12-27 02:00:00+01:00,3321,1308,250,7093,10,14449,22351,22012,21.8
2017-12-27 03:00:00+01:00,3250,1216,250,7092,10,14426,21766,21442,19.94
2017-12-27 04:00:00+01:00,3409,1316,255,7091,10,14032,21471,21171,19.98
2017-12-27 05:00:00+01:00,3482,1256,256,7091,10,14033,22097,21768,21.81
2017-12-27 06:00:00+01:00,3352,1196,258,7089,10,14441,24330,23709,29.52
2017-12-27 07:00:00+01:00,3717,1338,307,7092,10,14741,27761,26884,42.96
2017-12-27 08:00:00+01:00,3774,1406,346,7094,20,14581,30852,29609,51
2017-12-27 09:00:00+01:00,3831,1498,343,7097,413,14427,33102,32112,54.66
2017-12-27 10:00:00+01:00,3929,1844,349,7095,1347,14017,34013,33493,61.45
2017-12-27 11:00:00+01:00,3991,2014,354,7090,1779,14000,34299,33713,59.63
2017-12-27 12:00:00+01:00,4124,2062,341,7086,1954,14233,34108,33413,58.15
2017-12-27 13:00:00+01:00,4042,2077,359,7086,1919,14471,34324,33559,58.33
2017-12-27 14:00:00+01:00,3839,1916,361,7085,1620,14724,33231,32534,55.89
2017-12-27 15:00:00+01:00,3885,1559,360,7091,1261,14863,32023,31657,56.09
2017-12-27 16:00:00+01:00,4098,1707,359,7096,810,14340,31727,31491,59.57
2017-12-27 17:00:00+01:00,3944,2007,355,7095,258,13663,32693,32002,64.49
2017-12-27 18:00:00+01:00,4029,2090,355,7100,36,13480,34386,33643,67.92
2017-12-27 19:00:00+01:00,3967,1989,356,7099,23,12823,34562,34025,67.41
2017-12-27 20:00:00+01:00,3934,1754,354,7101,21,12206,34198,34058,68.51
2017-12-27 21:00:00+01:00,4045,1724,357,7102,22,11518,33720,33499,67.2
2017-12-27 22:00:00+01:00,4034,1556,358,7101,23,11308,31662,31443,65.03
2017-12-27 23:00:00+01:00,3897,1369,350,7101,22,11132,28855,28621,61.12
2017-12-28 00:00:00+01:00,3973,1389,303,7103,23,11071,25915,26118,48.51
2017-12-28 01:00:00+01:00,3642,1370,295,7102,22,11050,23634,23836,41.57
2017-12-28 02:00:00+01:00,3431,1317,292,7101,22,11102,22298,22376,37.84
2017-12-28 03:00:00+01:00,3403,1288,286,7099,20,11330,21733,21734,36.2
2017-12-28 04:00:00+01:00,3348,1280,286,7098,20,11618,21537,21484,36.42
2017-12-28 05:00:00+01:00,3324,1285,293,7097,21,11992,22022,22005,39.49
2017-12-28 06:00:00+01:00,3590,1320,296,7098,21,12294,24142,23918,46.95
2017-12-28 07:00:00+01:00,3705,1302,328,7098,20,12449,27598,27150,52.34
2017-12-28 08:00:00+01:00,3731,1314,337,7097,34,12339,30526,29814,60.51
2017-12-28 09:00:00+01:00,3727,1365,338,7097,238,12283,32230,32146,62.37
2017-12-28 10:00:00+01:00,3760,1451,339,7098,658,12517,33309,33206,62.78
2017-12-28 11:00:00+01:00,3906,1866,336,7097,942,12787,33245,33375,61.67
2017-12-28 12:00:00+01:00,3701,2069,335,7092,1108,13100,32680,32910,62.24
2017-12-28 13:00:00+01:00,3753,2079,335,7093,1179,12972,32619,32908,60.07
2017-12-28 14:00:00+01:00,3713,1978,320,7090,1122,12978,31731,31830,57.7
2017-12-28 15:00:00+01:00,3626,1894,336,7084,931,13064,30981,30934,57.92
2017-12-28 16:00:00+01:00,3771,1959,338,7083,578,13104,30820,30791,60.02
2017-12-28 17:00:00+01:00,3847,1991,334,7085,110,12853,31493,31213,62.35
2017-12-28 18:00:00+01:00,4366,2118,339,7084,25,12677,33260,32890,69.4
2017-12-28 19:00:00+01:00,4356,2154,340,7086,23,12493,33556,33102,70.71
2017-12-28 20:00:00+01:00,4068,2144,340,7087,23,12231,33653,33035,69.61
2017-12-28 21:00:00+01:00,3941,1970,340,7091,22,11986,33316,32538,67.46
2017-12-28 22:00:00+01:00,3859,1812,335,7089,21,11898,31354,30683,64.5
2017-12-28 23:00:00+01:00,3987,1765,337,7087,20,11248,28567,27882,63.04
2017-12-29 00:00:00+01:00,3881,1663,327,7091,20,11341,25694,25496,53.42
2017-12-29 01:00:00+01:00,3959,1527,323,7091,22,11480,23497,23300,49.15
2017-12-29 02:00:00+01:00,3775,1530,323,7090,22,11433,22125,22069,45.49
2017-12-29 03:00:00+01:00,3647,1430,313,7092,19,11150,21452,21429,41.84
2017-12-29 04:00:00+01:00,3617,1289,308,7092,20,11108,21232,21214,42.09
2017-12-29 05:00:00+01:00,3650,1246,307,7093,21,11376,21761,21700,42.4
2017-12-29 06:00:00+01:00,3935,1453,296,7090,25,11138,23671,23666,49.19
2017-12-29 07:00:00+01:00,3848,1689,297,7092,21,11019,26969,26617,53.15
2017-12-29 08:00:00+01:00,3699,1479,312,7098,35,10785,29579,29011,57.37
2017-12-29 09:00:00+01:00,3845,1497,323,7098,181,11024,31497,31199,59.81
2017-12-29 10:00:00+01:00,3810,1868,327,7098,594,10661,32491,32341,60.59
2017-12-29 11:00:00+01:00,3659,1958,326,7098,1077,10900,32558,32423,60.16
2017-12-29 12:00:00+01:00,3778,1975,326,7098,1288,10979,32089,31786,58.94
2017-12-29 13:00:00+01:00,3690,1724,324,7097,1489,11371,32050,31737,57.42
2017-12-29 14:00:00+01:00,3617,1490,324,7098,1528,11167,31064,30720,56.32
2017-12-29 15:00:00+01:00,3951,1799,329,7094,1241,10229,30009,29652,54.88
2017-12-29 16:00:00+01:00,3894,1973,332,7088,745,9468,29676,29295,57.38
2017-12-29 17:00:00+01:00,3993,2039,333,7084,215,8962,30105,29584,59.68
2017-12-29 18:00:00+01:00,4220,2054,332,7086,28,9080,31706,31276,65.84
2017-12-29 19:00:00+01:00,4187,2066,332,7089,21,9128,31946,31680,66.43
2017-12-29 20:00:00+01:00,4127,2050,330,7086,22,9276,31746,31732,66.04
2017-12-29 21:00:00+01:00,4150,1751,331,7088,22,9620,31252,31186,63.77
2017-12-29 22:00:00+01:00,4199,1513,332,7089,21,9785,29844,29628,60.6
2017-12-29 23:00:00+01:00,4363,1417,324,7091,21,9991,27484,27374,56.73
2017-12-30 00:00:00+01:00,4262,1154,277,7099,21,10615,25414,25244,41.01
2017-12-30 01:00:00+01:00,4131,1067,245,7099,20,11067,23237,23288,31.71
2017-12-30 02:00:00+01:00,4096,896,242,7100,20,11344,21724,21812,31.69
2017-12-30 03:00:00+01:00,4101,898,238,7102,18,11419,20886,21031,32
2017-12-30 04:00:00+01:00,3900,841,237,7102,20,11427,20485,20647,28.45
2017-12-30 05:00:00+01:00,3845,829,230,7102,21,11633,20528,20701,27.25
2017-12-30 06:00:00+01:00,4103,851,225,7103,21,11336,21032,21427,29.27
2017-12-30 07:00:00+01:00,3971,817,201,7103,21,11495,22190,22847,32.67
2017-12-30 08:00:00+01:00,3903,859,201,7102,33,11596,23420,24337,36.8
2017-12-30 09:00:00+01:00,3969,896,212,7101,426,10898,26101,26391,48.34
2017-12-30 10:00:00+01:00,3569,884,213,7103,1274,10329,28005,28191,52.1
2017-12-30 11:00:00+01:00,3448,867,213,7099,1975,10114,28275,28447,50.05
2017-12-30 12:00:00+01:00,3391,869,213,7093,2381,10293,27937,27936,47.69
2017-12-30 13:00:00+01:00,3359,790,213,7087,2593,10560,27885,27885,49.63
2017-12-30 14:00:00+01:00,3544,825,203,7084,2641,10344,27319,27516,49.85
2017-12-30 15:00:00+01:00,3435,783,201,7083,2564,9687,26072,26463,48.89
2017-12-30 16:00:00+01:00,3383,804,202,7081,1973,8978,25533,25785,49.68
2017-12-30 17:00:00+01:00,3653,837,206,7082,881,8185,25771,25976,51.4
2017-12-30 18:00:00+01:00,3879,955,206,7084,170,7932,27583,28270,61.24
2017-12-30 19:00:00+01:00,3960,1039,208,7094,59,7747,27963,29018,62.92
2017-12-30 20:00:00+01:00,3918,1053,220,7098,39,7595,28842,29365,62.1
2017-12-30 21:00:00+01:00,3867,1048,228,7100,36,7599,28933,29311,60.09
2017-12-30 22:00:00+01:00,4033,928,225,7101,35,7314,28027,28286,55.85
2017-12-30 23:00:00+01:00,4252,873,193,7102,35,7275,26103,26363,53.57
2017-12-31 00:00:00+01:00,3927,895,189,7104,34,7398,24494,24257,41.44
2017-12-31 01:00:00+01:00,3948,878,177,7101,17,7342,22451,22207,30.32
2017-12-31 02:00:00+01:00,3791,890,175,7100,9,7344,21028,20799,21.77
2017-12-31 03:00:00+01:00,3671,881,175,7101,9,7668,20232,19921,21.39
2017-12-31 04:00:00+01:00,3460,861,173,7101,8,7910,19759,19555,18.22
2017-12-31 05:00:00+01:00,3448,847,174,7102,9,7828,19787,19471,17.73
2017-12-31 06:00:00+01:00,3453,772,174,7106,8,8107,20251,19802,17.95
2017-12-31 07:00:00+01:00,3387,936,166,7106,8,8594,21034,20647,19.23
2017-12-31 08:00:00+01:00,3353,882,165,7107,15,9130,22453,21443,22.25
2017-12-31 09:00:00+01:00,3421,830,171,7107,183,9384,24814,23246,29.27
2017-12-31 10:00:00+01:00,3060,868,177,7106,554,10671,26853,25466,32.59
2017-12-31 11:00:00+01:00,3114,872,177,7106,810,11403,27559,26488,30.99
2017-12-31 12:00:00+01:00,2949,850,174,7104,950,12297,27273,26517,28.82
